Date,dem,sell,hvac_HT,hvac_AC,Qwh,bess_UP,ev_UP,buy,pv,wind,chp,bess_DN,ev_DN,nse,bess_SOC,ev_SOC,Gchp,Gabs,Gwh,Gth,Lchp,Labs,Lwh,Lth,Temp,HVACht,HVACac,CHPht,ABSac,IHGp,IHGl,IHGe,SHG,HWdem,HWns,WHsoc,WHhw,HWchp,dualQ,dualT,dualHW
04/20/2018 21:00,0.367720001,0.0,0.0,0.0,0.03,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.13,0.0,0.0,0.0,0.0,0.1,0.01,0.35,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.5832,0.2316
04/20/2018 22:00,0.36106000000000005,0.0,0.0,0.0,0.03,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.11,0.0,0.0,0.0,0.0,0.1,0.01,0.35,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.5872,0.2316
04/20/2018 23:00,0.350650001,0.0,0.0,0.0,0.03,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.0,0.1,0.01,0.34,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.5912,0.2316
04/21/2018 00:00,0.36684,0.0,0.0,0.0,0.03,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.07,0.0,0.0,0.0,0.0,0.1,0.01,0.36,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.5952,0.2316
04/21/2018 01:00,0.33119,0.0,0.0,0.0,0.03,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.04,0.0,0.0,0.0,0.0,0.1,0.01,0.32,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.5993,0.2316
04/21/2018 02:00,0.32710997999999997,0.0,0.0,0.0,0.03,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.01,0.0,0.0,0.0,0.0,0.1,0.01,0.32,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.6034,0.2316
04/21/2018 03:00,0.32161,0.0,0.0,0.0,0.03,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.98,0.0,0.0,0.0,0.0,0.1,0.01,0.31,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.6075,0.2316
04/21/2018 04:00,0.319130001,0.0,0.0,0.0,0.03,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.95,0.0,0.0,0.0,0.0,0.1,0.01,0.31,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.6117,0.2316
04/21/2018 05:00,0.31328000100000003,0.0,0.0,0.0,0.03,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.92,0.0,0.0,0.0,0.0,0.1,0.01,0.3,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.6158,0.2316
04/21/2018 06:00,0.31229,0.0,0.0,0.0,0.03,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,0.0,0.0,0.0,0.0,0.1,0.01,0.3,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.6201,0.2316
04/21/2018 07:00,0.31972,0.0,0.0,0.0,0.03,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84,0.0,0.0,0.0,0.0,0.1,0.01,0.31,0.4,0.02,0.0,0.0,0.02,0.0,0.22,0.6243,0.2316
04/21/2018 08:00,0.46812997,0.0,0.0,0.0,0.65,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.81,0.0,0.0,0.0,0.0,0.1,0.07,0.4,6.88,0.62,0.0,0.0,0.62,0.0,0.22,0.6286,0.2316
04/21/2018 09:00,0.503780035,0.0,0.0,0.0,0.63,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78,0.0,0.0,0.0,0.0,0.1,0.07,0.43,19.43,0.6,0.0,0.0,0.6,0.0,0.22,0.6329,0.2316
04/21/2018 10:00,0.39802,0.0,0.0,0.0,0.42,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.76,0.0,0.0,0.0,0.0,0.0,0.03,0.37,12.09,0.4,0.0,0.0,0.4,0.0,0.22,0.6372,0.2316
04/21/2018 11:00,0.32931000099999996,0.0,0.0,0.0,0.03,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.0,0.0,0.0,0.0,0.0,0.01,0.32,0.99,0.03,0.0,0.0,0.03,0.0,0.22,0.6415,0.2316
04/21/2018 12:00,0.32723998099999996,0.0,0.0,0.0,0.03,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74,0.0,0.0,0.0,0.0,0.0,0.01,0.32,0.0,0.03,0.0,0.0,0.03,0.0,0.22,0.6459,0.2316
04/21/2018 13:00,1.15616,0.0,0.0,0.0,0.39,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.73,0.0,0.0,0.0,0.0,0.0,0.03,1.12,0.0,0.37,0.0,0.0,0.37,0.0,0.22,0.6503,0.2316
04/21/2018 14:00,0.65716,0.0,0.0,0.0,0.18,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.71,0.0,0.0,0.0,0.0,0.1,0.06,0.59,0.0,0.17,0.0,0.0,0.17,0.0,0.22,0.6548,0.2316
04/21/2018 15:00,0.54586998,0.0,0.0,0.0,0.23,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69,0.0,0.0,0.0,0.0,0.1,0.06,0.48,0.03,0.22,0.0,0.0,0.22,0.0,0.22,0.6593,0.2316
04/21/2018 16:00,0.561210004,0.0,0.0,0.0,0.08,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67,0.0,0.0,0.0,0.0,0.1,0.07,0.5,0.43,0.07,0.0,0.0,0.07,0.0,0.22,0.6638,0.2316
04/21/2018 17:00,0.59229003,0.0,0.0,0.0,0.08,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.66,0.0,0.0,0.0,0.0,0.1,0.07,0.52,1.12,0.07,0.0,0.0,0.07,0.0,0.22,0.6683,0.2316
04/21/2018 18:00,0.6642,0.0,0.0,0.0,0.03,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,0.0,0.0,0.0,0.0,0.1,0.07,0.59,0.23,0.02,0.0,0.0,0.02,0.0,0.22,0.6729,0.2316
04/21/2018 19:00,0.69752,0.0,0.0,0.0,0.02,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64,0.0,0.0,0.0,0.0,0.1,0.09,0.61,0.01,0.02,0.0,0.0,0.02,0.0,0.22,0.6775,0.2316
04/21/2018 20:00,0.77055,0.0,0.0,0.0,0.02,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.63,0.0,0.0,0.0,0.0,0.1,0.11,0.66,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.6821,0.2316
04/21/2018 21:00,0.8172099500000001,0.0,0.0,0.0,0.02,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.62,0.0,0.0,0.0,0.0,0.1,0.13,0.68,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.6868,0.2316
04/21/2018 22:00,0.7539,0.0,0.0,0.0,0.02,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.61,0.0,0.0,0.0,0.0,0.1,0.13,0.62,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.6915,0.2316
04/21/2018 23:00,0.56920998,0.0,0.0,0.0,0.02,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,0.0,0.0,0.0,0.0,0.1,0.08,0.49,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.6962,0.2316
04/22/2018 00:00,0.44108002,0.0,0.0,0.0,0.02,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.54,0.0,0.0,0.0,0.0,0.1,0.04,0.4,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.7009,0.2316
04/22/2018 01:00,0.34914,0.0,0.0,0.0,0.02,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.1,0.02,0.33,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.7057,0.2316
04/22/2018 02:00,0.32304,0.0,0.0,0.0,0.13,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46,0.0,0.0,0.0,0.0,0.1,0.01,0.31,0.0,0.12,0.0,0.0,0.12,0.0,0.22,0.7106,0.2316
04/22/2018 03:00,0.31077,0.0,0.0,0.0,0.03,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.42,0.0,0.0,0.0,0.0,0.1,0.01,0.3,0.0,0.03,0.0,0.0,0.03,0.0,0.22,0.7154,0.2316
04/22/2018 04:00,0.317260001,0.0,0.0,0.0,0.03,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38,0.0,0.0,0.0,0.0,0.1,0.01,0.31,0.0,0.03,0.0,0.0,0.03,0.0,0.22,0.7203,0.2316
04/22/2018 05:00,0.311420001,0.0,0.0,0.0,0.03,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34,0.0,0.0,0.0,0.0,0.1,0.01,0.3,0.0,0.03,0.0,0.0,0.03,0.0,0.22,0.7252,0.2316
04/22/2018 06:00,0.31045997999999997,0.0,0.0,0.0,0.03,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.29,0.0,0.0,0.0,0.0,0.1,0.01,0.3,0.0,0.03,0.0,0.0,0.03,0.0,0.22,0.7302,0.2316
04/22/2018 07:00,0.31811999999999996,0.0,0.0,0.0,0.03,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,0.0,0.0,0.0,0.0,0.1,0.01,0.31,0.67,0.03,0.0,0.0,0.03,0.0,0.22,0.7352,0.2316
04/22/2018 08:00,0.46714995,0.0,0.0,0.0,0.49,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22,0.0,0.0,0.0,0.0,0.1,0.07,0.4,8.85,0.46,0.0,0.0,0.46,0.0,0.22,0.7402,0.2316
04/22/2018 09:00,0.5031300750000001,0.0,0.0,0.0,0.19,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18,0.0,0.0,0.0,0.0,0.1,0.07,0.43,14.9,0.18,0.0,0.0,0.18,0.0,0.22,0.7453,0.2316
04/22/2018 10:00,0.5135700000000001,0.0,0.0,0.0,0.33,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14,0.0,0.0,0.0,0.0,0.1,0.07,0.44,9.18,0.32,0.0,0.0,0.32,0.0,0.22,0.7504,0.2316
04/22/2018 11:00,0.50880996,0.0,0.0,0.0,0.34,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.12,0.0,0.0,0.0,0.0,0.1,0.07,0.44,39.15,0.32,0.0,0.0,0.32,0.0,0.22,0.7555,0.2316
04/22/2018 12:00,0.50668,0.0,0.0,0.0,0.47,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.11,0.0,0.0,0.0,0.0,0.1,0.07,0.44,31.36,0.45,0.0,0.0,0.45,0.0,0.22,0.7607,0.2316
04/22/2018 13:00,0.397319999,0.0,0.0,0.0,0.15,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.12,0.0,0.0,0.0,0.0,0.0,0.03,0.37,49.47,0.14,0.0,0.0,0.14,0.0,0.22,0.7659,0.2316
04/22/2018 14:00,0.33593,0.0,0.0,0.0,0.03,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14,0.0,0.0,0.0,0.0,0.0,0.01,0.33,72.89,0.02,0.0,0.0,0.02,0.0,0.22,0.7711,0.2316
04/22/2018 15:00,0.52501004,0.0,0.0,0.0,0.18,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.15,0.0,0.0,0.0,0.0,0.1,0.06,0.47,25.68,0.17,0.0,0.0,0.17,0.0,0.22,0.7764,0.2316
04/22/2018 16:00,0.5615899639999999,0.0,0.0,0.0,0.03,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.16,0.0,0.0,0.0,0.0,0.1,0.07,0.5,13.83,0.02,0.0,0.0,0.02,0.0,0.22,0.7817,0.2316
04/22/2018 17:00,0.59287,0.0,0.0,0.0,0.03,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.17,0.0,0.0,0.0,0.0,0.1,0.07,0.53,20.82,0.02,0.0,0.0,0.02,0.0,0.22,0.787,0.2316
04/22/2018 18:00,0.66465,0.0,0.0,0.0,0.26,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.19,0.0,0.0,0.0,0.0,0.1,0.07,0.59,17.07,0.24,0.0,0.0,0.24,0.0,0.22,0.7924,0.2316
04/22/2018 19:00,0.69764,0.0,0.0,0.0,0.18,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.1,0.09,0.61,6.12,0.17,0.0,0.0,0.17,0.0,0.22,0.7978,0.2316
04/22/2018 20:00,0.77055,0.0,0.0,0.0,0.03,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.1,0.11,0.66,0.28,0.02,0.0,0.0,0.02,0.0,0.22,0.8033,0.2316
04/22/2018 21:00,0.81721,0.0,0.0,0.0,0.08,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.1,0.13,0.68,0.0,0.07,0.0,0.0,0.07,0.0,0.22,0.8088,0.2316
04/22/2018 22:00,0.407299999,0.0,0.0,0.0,0.02,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.1,0.03,0.38,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.8143,0.2316
04/22/2018 23:00,0.351130001,0.0,0.0,0.0,0.02,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.19,0.0,0.0,0.0,0.0,0.1,0.01,0.34,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.8199,0.2316
04/23/2018 00:00,0.36702,0.0,0.0,0.0,0.02,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.17,0.0,0.0,0.0,0.0,0.1,0.01,0.36,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.8255,0.2316
04/23/2018 01:00,0.33071002,0.0,0.0,0.0,0.02,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14,0.0,0.0,0.0,0.0,0.1,0.01,0.32,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.8311,0.2316
04/23/2018 02:00,0.32611999999999997,0.0,0.0,0.0,0.02,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.11,0.0,0.0,0.0,0.0,0.1,0.01,0.32,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.8368,0.2316
04/23/2018 03:00,0.3205,0.0,0.0,0.0,0.03,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.08,0.0,0.0,0.0,0.0,0.1,0.01,0.31,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.8425,0.2316
04/23/2018 04:00,0.317859981,0.0,0.0,0.0,0.03,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.04,0.0,0.0,0.0,0.0,0.1,0.01,0.31,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.8483,0.2316
04/23/2018 05:00,0.311920001,0.0,0.0,0.0,0.03,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.1,0.01,0.3,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.8541,0.2316
04/23/2018 06:00,0.31063999999999997,0.0,0.0,0.0,0.03,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.96,0.0,0.0,0.0,0.0,0.1,0.01,0.3,0.0,0.03,0.0,0.0,0.03,0.0,0.22,0.8599,0.2316
04/23/2018 07:00,0.42500992,0.0,0.0,0.0,0.68,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.92,0.0,0.0,0.0,0.0,0.1,0.06,0.37,0.81,0.65,0.0,0.0,0.65,0.0,0.22,0.8658,0.2316
04/23/2018 08:00,0.4766,0.0,0.0,0.0,0.03,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.89,0.0,0.0,0.0,0.0,0.1,0.07,0.4,12.8,0.03,0.0,0.0,0.03,0.0,0.22,0.8717,0.2316
04/23/2018 09:00,0.48960998499999997,0.0,0.0,0.0,0.08,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.87,0.0,0.0,0.0,0.0,0.1,0.07,0.42,34.7,0.07,0.0,0.0,0.07,0.0,0.22,0.8777,0.2316
04/23/2018 10:00,0.49396,0.0,0.0,0.0,0.13,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.86,0.0,0.0,0.0,0.0,0.1,0.07,0.42,30.35,0.12,0.0,0.0,0.12,0.0,0.22,0.8837,0.2316
04/23/2018 11:00,0.48553,0.0,0.0,0.0,0.43,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.85,0.0,0.0,0.0,0.0,0.1,0.07,0.42,5.53,0.41,0.0,0.0,0.41,0.0,0.22,0.8897,0.2316
04/23/2018 12:00,0.41999000000000003,0.0,0.0,0.0,0.03,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.84,0.0,0.0,0.0,0.0,0.1,0.04,0.38,8.47,0.02,0.0,0.0,0.02,0.0,0.22,0.8958,0.2316
04/23/2018 13:00,0.33480000000000004,0.0,0.0,0.0,0.03,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.85,0.0,0.0,0.0,0.0,0.0,0.01,0.32,10.84,0.02,0.0,0.0,0.02,0.0,0.22,0.9019,0.2316
04/23/2018 14:00,0.33684000000000003,0.0,0.0,0.0,0.02,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.87,0.0,0.0,0.0,0.0,0.0,0.01,0.33,26.7,0.02,0.0,0.0,0.02,0.0,0.22,0.9081,0.2316
04/23/2018 15:00,0.44655,0.0,0.0,0.0,0.23,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.91,0.0,0.0,0.0,0.0,0.1,0.05,0.4,50.42,0.22,0.0,0.0,0.22,0.0,0.22,0.9143,0.2316
04/23/2018 16:00,0.518780034,0.0,0.0,0.0,0.08,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94,0.0,0.0,0.0,0.0,0.1,0.07,0.45,22.12,0.07,0.0,0.0,0.07,0.0,0.22,0.9205,0.2316
04/23/2018 17:00,0.55847,0.0,0.0,0.0,0.02,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.98,0.0,0.0,0.0,0.0,0.1,0.07,0.49,36.95,0.02,0.0,0.0,0.02,0.0,0.22,0.9268,0.2316
04/23/2018 18:00,0.86006006,0.0,0.0,0.0,0.18,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.04,0.0,0.0,0.0,0.0,0.1,0.07,0.79,44.11,0.17,0.0,0.0,0.17,0.0,0.22,0.9332,0.2316
04/23/2018 19:00,1.2290699999999999,0.0,0.0,0.0,0.25,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.09,0.0,0.0,0.0,0.0,0.1,0.09,1.14,31.78,0.24,0.0,0.0,0.24,0.0,0.22,0.9395,0.2316
04/23/2018 20:00,1.3446000999999999,0.0,0.0,0.0,0.13,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14,0.0,0.0,0.0,0.0,0.1,0.11,1.24,9.35,0.12,0.0,0.0,0.12,0.0,0.22,0.946,0.2316
04/23/2018 21:00,0.9998200500000001,0.0,0.0,0.0,0.02,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.17,0.0,0.0,0.0,0.0,0.1,0.13,0.87,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.9524,0.2316
04/23/2018 22:00,0.63192003,0.0,0.0,0.0,0.02,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18,0.0,0.0,0.0,0.0,0.1,0.09,0.54,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.9589,0.2316
04/23/2018 23:00,0.35064000100000003,0.0,0.0,0.0,0.02,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18,0.0,0.0,0.0,0.0,0.1,0.01,0.34,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.9655,0.2316
04/24/2018 00:00,0.36676997,0.0,0.0,0.0,0.02,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.16,0.0,0.0,0.0,0.0,0.1,0.01,0.36,0.0,0.02,0.0,0.0,0.02,0.0,0.22,0.9721,0.2316
