pP,pQcostBuy,pQcostSell,pQmx,pQmxCost,pQco2,pGcost,pLcost,pQlight,pQequip,pTout,pTmx,pTmn,pTon,pHWdem,pSdni,pSdhi,pWms,pEVdem,pEVtm,pEVtype,pBppl
2018-01-01T00:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.13662243781147E-02,0.266839856151079,-16.6,22,18,1,0.239329200087807,0,0,0.617636363636364,0,0,0,4
2018-01-01T01:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.81865306540745E-02,0.352540581128833,-17,22,18,1,0,0,0,0.544,0,0,0,4
2018-01-01T02:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.80859411484928E-02,0.344045588802964,-17.3,22,18,1,0.107744901056651,0,0,0.524,0,0,0,4
2018-01-01T03:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.79853516429111E-02,0.343051437689408,-17.6,22,18,1,0,0,0,0.583818181818182,0,0,0,4
2018-01-01T04:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.76500532909721E-02,0.342057286575851,-17.8,22,18,1,0.10774846790215,0,0,0.622363636363636,0,0,0,4
2018-01-01T05:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.78512323021355E-02,0.341808748797462,-18.1,22,18,1,0,0,0,0.638727272727273,0,0,0,4
2018-01-01T06:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.86559483467891E-02,0.343299975467797,-18.2,22,18,1,0.107723024871681,0.133,0.037,0.656,63.3349023050008,0,1,2
2018-01-01T07:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.92930152154732E-02,0.34528827769491,-17.7,22,18,1,0,0.514,0.095,0.673636363636364,0,0,0,2
2018-01-01T08:00,0.22,0.18,0,0,0.5,0.051,0.0739,7.80180892619971E-02,0.807773262583692,-16.5,22,18,1,0,0.485,0.183,0.678909090909091,0,0,0,2
2018-01-01T09:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.65770985647673E-02,1.28175168091382,-15.2,22,18,1,0.107770539221246,0.808,0.133,0.656181818181818,13.3658744578854,0,2,0
2018-01-01T10:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.227455351632589,0.925173640581693,-13.8,22,18,1,0.40804323036065,0.857,0.143,0.633272727272727,0,0,0,0
2018-01-01T11:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.1718236570484,0.533026859417012,-12.7,22,18,1,1.6750944092168,0.883,0.148,0.610363636363636,0,0,0,0
2018-01-01T12:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.63759195536039E-02,0.347276579922023,-12,22,18,1,1.04316704778316,0.818,0.191,0.569090909090909,0,0,0,0
2018-01-01T13:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.163927105478518,0.938008531488815,-11.7,22,18,1,0.632697560216342,0.886,0.137,0.522,0,20,2,1
2018-01-01T14:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.214491143548403,1.52111091640964,-12,22,18,1,0.119765851116942,0.817,0.145,0.465454545454545,0,0,0,1
2018-01-01T15:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.129378674050933,0.813756326498045,-12.8,22,18,1,0.10780406812959,0.722,0.141,0.403272727272727,0,0,0,1
2018-01-01T16:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.298025399660795,0.628779668116738,-13.7,22,18,1,0,0.596,0.111,0.358363636363636,0,0,0,1
2018-01-01T17:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.389617290977576,0.678485900979976,-14.6,22,18,1,2.91525793368116,0.44,0.059,0.370727272727273,0,0,0,1
2018-01-01T18:00,0.22,0.18,1,0.5,0.5,0.051,0.0739,0.351026664168983,0.616919253475909,-15,22,18,1,2.17386644207547,0,0,0.385090909090909,0,0,0,1
2018-01-01T19:00,0.22,0.18,1,0.5,0.5,0.051,0.0739,3.19754020309852E-02,0.35423563771692,-15.6,22,18,1,1.15419092857578,0,0,0.384909090909091,0,0,0,1
2018-01-01T20:00,0.22,0.18,0,0,0.5,0.051,0.0739,3.25118793940876E-02,0.352992948824974,-15.7,22,18,1,1.30956722939312,0,0,0.422545454545455,0,0,0,1
2018-01-01T21:00,0.22,0.18,0,0,0.5,0.051,0.0739,3.24448197236998E-02,0.351998797711417,-15.8,22,18,1,0.5387981618803,0,0,0.462727272727273,0,9,1,4
2018-01-01T22:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.031371864997495,0.350259033262693,-15.8,22,18,1,0,0,0,0.470727272727273,0,0,0,4
2018-01-01T23:00,0.22,0.18,0,0,0.5,0.051,0.0739,3.01312610953207E-02,0.347525117700413,-15.8,22,18,1,0.107759347349782,0,0,0.531636363636364,0,0,0,4
2018-01-02T00:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.88235975227586E-02,0.35353473224239,-15.7,22,18,1,0,0,0,0.564545454545455,0,0,0,4
2018-01-02T01:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.81865306540745E-02,0.352540581128833,-15.4,22,18,1,0.107734048725612,0,0,0.581090909090909,0,0,0,4
2018-01-02T02:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.80859411484928E-02,0.344045588802964,-14.8,22,18,1,0,0,0,0.565272727272727,0,0,0,4
2018-01-02T03:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.79853516429111E-02,0.343051437689408,-14.3,22,18,1,0.107733259002073,0,0,0.526545454545455,0,0,0,4
2018-01-02T04:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.76500532909721E-02,0.342057286575851,-14,22,18,1,0,0,0,0.492,0,0,0,4
2018-01-02T05:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.78512323021355E-02,0.341808748797462,-14.1,22,18,1,0,0,0,0.511272727272727,0,0,0,4
2018-01-02T06:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.86559483467891E-02,0.343299975467797,-14.6,22,18,1,0.107721956276474,0.112,0.035,0.581818181818182,66.862394618968,0,1,2
2018-01-02T07:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.92930152154732E-02,0.34528827769491,-14.5,22,18,1,0,0.582,0.082,0.625818181818182,0,0,0,2
2018-01-02T08:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.177815325818618,0.51479402506422,-13.6,22,18,1,0.107687754523268,0.75,0.104,0.668545454545455,0,0,0,2
2018-01-02T09:00,0.22,0.18,0,0,0.5,0.051,0.0739,7.64757168430777E-02,0.402867190524367,-12.4,22,18,1,0,0.814,0.128,0.703090909090909,17.8088896665939,0,2,0
2018-01-02T10:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.63088598832161E-02,0.361035573454702,-11.3,22,18,1,0.107716573490221,0.635,0.252,0.730909090909091,0,0,0,0
2018-01-02T11:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.64429792239917E-02,0.360787035676313,-10.2,22,18,1,0,0.84,0.171,0.736545454545455,0,0,0,0
2018-01-02T12:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.63759195536039E-02,0.347276579922023,-9.2,22,18,1,2.09498686939386,0.753,0.229,0.710545454545454,0,0,0,0
2018-01-02T13:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.67447477407368E-02,0.347773655478802,-8.5,22,18,1,0,0.599,0.285,0.664363636363636,0,0,0,1
2018-01-02T14:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.71806355982575E-02,0.347773655478802,-8.3,22,18,1,2.63853247469735E-03,0.444,0.328,0.660727272727273,0,20,2,1
2018-01-02T15:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.73818146094209E-02,0.347028042143634,-8.9,22,18,1,0.105108123078111,0.5,0.226,0.679454545454545,0,0,0,1
2018-01-02T16:00,0.22,0.18,0,0,0.5,0.051,0.0739,9.98206113256506E-02,0.420599252671081,-9.6,22,18,1,0,0.435,0.149,0.676545454545455,0,0,0,1
2018-01-02T17:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.197514812492626,0.509046846557937,-9.9,22,18,1,0.984785121718129,0.287,0.078,0.668909090909091,0,0,0,1
2018-01-02T18:00,0.22,0.18,1,0.5,0.5,0.051,0.0739,3.12377456567194E-02,0.355229788830476,-10,22,18,1,0,0,0,0.660363636363636,0,0,0,1
2018-01-02T19:00,0.22,0.18,1,0.5,0.5,0.051,0.0739,3.19754020309852E-02,0.35423563771692,-10.2,22,18,1,0.107728449343655,0,0,0.651272727272727,0,0,0,1
2018-01-02T20:00,0.22,0.18,0,0,0.5,0.051,0.0739,3.25118793940876E-02,0.352992948824974,-10,22,18,1,2.2122708585136,0,0,0.654909090909091,0,8,1,1
2018-01-02T21:00,0.22,0.18,0,0,0.5,0.051,0.0739,9.28216307478909E-02,0.416728028679488,-9.8,22,18,1,0.702459594744457,0,0,0.660545454545455,0,0,0,4
2018-01-02T22:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.031371864997495,0.350259033262693,-9.9,22,18,1,0,0,0,0.659636363636364,0,0,0,4
2018-01-02T23:00,0.22,0.18,0,0,0.5,0.051,0.0739,3.01312610953207E-02,0.347525117700413,-10.1,22,18,1,0.107761767533392,0,0,0.656909090909091,0,0,0,4
2018-01-03T00:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.88235975227586E-02,0.35353473224239,-10.3,22,18,1,0,0,0,0.634,0,0,0,4
2018-01-03T01:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.81865306540745E-02,0.352540581128833,-10.6,22,18,1,0.107743716238085,0,0,0.612363636363636,0,0,0,4
2018-01-03T02:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.80859411484928E-02,0.344045588802964,-10.9,22,18,1,0,0,0,0.589090909090909,0,0,0,4
2018-01-03T03:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.79853516429111E-02,0.343051437689408,-11.2,22,18,1,0.107750559540659,0,0,0.580727272727273,0,0,0,4
2018-01-03T04:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.76500532909721E-02,0.342057286575851,-11.4,22,18,1,0,0,0,0.643818181818182,68.9637159560118,0,1,4
2018-01-03T05:00,0.22,0.18,0,0,0.5,0.051,0.0739,3.97053925070747E-02,0.36779452011142,-11.4,22,18,1,0,0,0,0.654727272727273,0,0,0,4
2018-01-03T06:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.147374093058594,0.48509799094048,-11.2,22,18,1,1.26720494305522,0.147,0.038,0.636363636363636,0,0,0,2
2018-01-03T07:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.204751985890242,0.545968137304199,-10.3,22,18,1,0.633871366525384,0.535,0.092,0.616363636363636,0,0,0,2
2018-01-03T08:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.224427873320556,0.568819284471902,-8.4,22,18,1,1.17944177393954,0.715,0.117,0.615818181818182,0,0,0,2
2018-01-03T09:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.65770985647673E-02,0.346779504365245,-6,22,18,1,0.239603438306109,0.593,0.223,0.627454545454545,0,0,0,0
2018-01-03T10:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.63088598832161E-02,0.361035573454702,-3.9,22,18,1,0.448860415705524,0.724,0.218,0.630545454545455,12.0996792933814,0,2,0
2018-01-03T11:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.64429792239917E-02,0.360787035676313,-2.7,22,18,1,1.20468672499484,0.48,0.402,0.632909090909091,0,0,0,0
2018-01-03T12:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.63759195536039E-02,0.347276579922023,-2.2,22,18,1,0.770193037181163,0.433,0.428,0.618727272727273,0,0,0,0
2018-01-03T13:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.67447477407368E-02,0.347773655478802,-2.2,22,18,1,0,0.398,0.389,0.578545454545455,0,22,2,1
2018-01-03T14:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.71806355982575E-02,0.347773655478802,-2.8,22,18,1,0.107772984334695,0.449,0.33,0.552181818181818,0,0,0,1
2018-01-03T15:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.73818146094209E-02,0.347028042143634,-4.3,22,18,1,0,0.307,0.276,0.524727272727273,0,0,0,1
2018-01-03T16:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.81194709836867E-02,0.349016344370747,-6.2,22,18,1,0.107787297138004,0.362,0.158,0.493272727272727,0,0,0,1
2018-01-03T17:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.97624329081878E-02,0.352744411046585,-7.4,22,18,1,0,0.262,0.072,0.497272727272727,0,0,0,1
2018-01-03T18:00,0.22,0.18,1,0.5,0.5,0.051,0.0739,3.12377456567194E-02,0.355229788830476,-7.7,22,18,1,0.10772765095586,0,0,0.513454545454545,0,0,0,1
2018-01-03T19:00,0.22,0.18,1,0.5,0.5,0.051,0.0739,3.19754020309852E-02,0.35423563771692,-7.3,22,18,1,0,0,0,0.526909090909091,0,0,0,1
2018-01-03T20:00,0.22,0.18,0,0,0.5,0.051,0.0739,3.25118793940876E-02,0.352992948824974,-7.2,22,18,1,0.107742428496982,0,0,0.536363636363636,0,10,1,1
2018-01-03T21:00,0.22,0.18,0,0,0.5,0.051,0.0739,3.24448197236998E-02,0.351998797711417,-6.7,22,18,1,0,0,0,0.547272727272727,0,0,0,4
2018-01-03T22:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.031371864997495,0.350259033262693,-5.8,22,18,1,0,0,0,0.574727272727273,0,0,0,4
2018-01-03T23:00,0.22,0.18,0,0,0.5,0.051,0.0739,7.67808227269477E-02,0.419719897532758,-5.6,22,18,1,0.107766703278732,0,0,0.615454545454545,0,0,0,4
2018-01-04T00:00,0.22,0.18,0,0,0.5,0.051,0.0739,7.81623445708432E-02,0.486627967388519,-5.8,22,18,1,0,0,0,0.666181818181818,0,0,0,4
2018-01-04T01:00,0.22,0.18,0,0,0.5,0.051,0.0739,3.97482934239728E-02,0.410932344972548,-5.4,22,18,1,0.107755071285956,0,0,0.670727272727273,0,0,0,4
2018-01-04T02:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.80859411484928E-02,0.344045588802964,-4.7,22,18,1,0,0,0,0.618727272727273,0,0,0,4
2018-01-04T03:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.79853516429111E-02,0.343051437689408,-4,22,18,1,0.615932906994194,0,0,0.556,0,0,0,4
2018-01-04T04:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.76500532909721E-02,0.342057286575851,-3.5,22,18,1,0.284094226502654,0,0,0.537454545454545,0,0,0,4
2018-01-04T05:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.78512323021355E-02,0.341808748797462,-3,22,18,1,0,0,0,0.556,0,0,0,4
2018-01-04T06:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.86559483467891E-02,0.343299975467797,-2.4,22,18,1,0.107732539433826,0.049,0.033,0.623818181818182,56.1054511577328,0,1,2
2018-01-04T07:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.92930152154732E-02,0.34528827769491,-1.9,22,18,1,0,0.37,0.112,0.661272727272727,0,0,0,2
2018-01-04T08:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.81194709836867E-02,0.346530966586856,-1.7,22,18,1,0.107733393463105,0.066,0.222,0.701454545454545,0,0,0,2
2018-01-04T09:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.65770985647673E-02,0.346779504365245,-1.7,22,18,1,0,0.449,0.28,0.796545454545455,0,0,0,0
2018-01-04T10:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.63088598832161E-02,0.361035573454702,-1.6,22,18,1,0,0.541,0.309,0.863090909090909,0,0,0,0
2018-01-04T11:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.64429792239917E-02,0.360787035676313,-1.2,22,18,1,0.107733035978358,0.477,0.403,0.834909090909091,15.5791219595559,0,2,0
2018-01-04T12:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.63759195536039E-02,0.347276579922023,-0.8,22,18,1,0,0.294,0.475,0.785454545454546,0,0,0,0
2018-01-04T13:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.67447477407368E-02,0.347773655478802,-0.6,22,18,1,0.107745106199998,0.044,0.332,0.760181818181818,0,18,2,1
2018-01-04T14:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.71806355982575E-02,0.347773655478802,-0.8,22,18,1,0,0.242,0.387,0.721454545454545,0,0,0,1
2018-01-04T15:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.73818146094209E-02,0.347028042143634,-1.3,22,18,1,0.107733149775663,0.277,0.285,0.668909090909091,0,0,0,1
2018-01-04T16:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.81194709836867E-02,0.349016344370747,-2,22,18,1,0,0.506,0.135,0.615272727272727,0,0,0,1
2018-01-04T17:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.97624329081878E-02,0.352744411046585,-2.7,22,18,1,2.40557761034843E-02,0.259,0.073,0.559818181818182,0,0,0,1
2018-01-04T18:00,0.22,0.18,1,0.5,0.5,0.051,0.0739,3.12377456567194E-02,0.355229788830476,-3,22,18,1,8.36263598461259E-02,0,0,0.509636363636364,0,0,0,1
2018-01-04T19:00,0.22,0.18,1,0.5,0.5,0.051,0.0739,3.19754020309852E-02,0.35423563771692,-4.5,22,18,1,0,0,0,0.492363636363636,0,11,1,1
2018-01-04T20:00,0.22,0.18,0,0,0.5,0.051,0.0739,3.25118793940876E-02,0.352992948824974,-5.3,22,18,1,0.107682859330615,0,0,0.539272727272727,0,0,0,1
2018-01-04T21:00,0.22,0.18,0,0,0.5,0.051,0.0739,3.24448197236998E-02,0.351998797711417,-5.7,22,18,1,0,0,0,0.615454545454545,0,0,0,4
2018-01-04T22:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.249443511140668,0.561579628914765,-5.7,22,18,1,0.107733261803567,0,0,0.684,0,0,0,4
2018-01-04T23:00,0.22,0.18,0,0,0.5,0.051,0.0739,8.26962061349812E-02,0.396388905928413,-5.7,22,18,1,0,0,0,0.757090909090909,0,0,0,4
2018-01-05T00:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.88235975227586E-02,0.35353473224239,-5.9,22,18,1,0,0,0,0.819636363636364,0,0,0,4
2018-01-05T01:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.81865306540745E-02,0.352540581128833,-6.4,22,18,1,0.436304280555882,0,0,0.844363636363636,0,0,0,4
2018-01-05T02:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.80859411484928E-02,0.344045588802964,-7.3,22,18,1,0.480337197225969,0,0,0.842363636363636,0,0,0,4
2018-01-05T03:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.79853516429111E-02,0.343051437689408,-8.5,22,18,1,0,0,0,0.862909090909091,0,0,0,4
2018-01-05T04:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.89423689310139E-02,0.558946129568766,-9.7,22,18,1,0.107722871900299,0,0,0.831636363636364,0,0,0,4
2018-01-05T05:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.84973901221564E-02,0.426878865880205,-10.8,22,18,1,0,0,0,0.762545454545455,0,0,0,4
2018-01-05T06:00,0.22,0.18,0,0,0.5,0.051,0.0739,6.42772765157443E-02,0.381904056854039,-11.7,22,18,1,0.10769443524371,0.089,0.035,0.762363636363636,65.697186002603,0,1,2
2018-01-05T07:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.158139438388304,0.491942877896516,-12.2,22,18,1,1.21978452345334,0.526,0.092,0.771636363636364,18.6406853889581,0,2,2
2018-01-05T08:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.81194709836867E-02,0.346530966586856,-12.4,22,18,1,0.35934751191783,0.629,0.14,0.766909090909091,0,0,0,2
2018-01-05T09:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.65770985647673E-02,0.346779504365245,-12.3,22,18,1,0.107703747126085,0.491,0.273,0.727090909090909,0,0,0,0
2018-01-05T10:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.63088598832161E-02,0.361035573454702,-12.2,22,18,1,0.509237976925407,0.679,0.242,0.704363636363636,0,0,0,0
2018-01-05T11:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.64429792239917E-02,0.360787035676313,-12.1,22,18,1,0.269797852003377,0.767,0.216,0.697636363636364,0,22,2,0
2018-01-05T12:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.63759195536039E-02,0.347276579922023,-12.3,22,18,1,0.107701100760429,0.671,0.284,0.662,0,0,0,0
2018-01-05T13:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.67447477407368E-02,0.347773655478802,-12.7,22,18,1,0,0.673,0.266,0.695272727272727,0,0,0,1
2018-01-05T14:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.71806355982575E-02,0.347773655478802,-13.1,22,18,1,0.107673757989758,0.707,0.205,0.746545454545455,0,0,0,1
2018-01-05T15:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.73818146094209E-02,0.347028042143634,-13.6,22,18,1,0,0.588,0.193,0.752545454545455,0,0,0,1
2018-01-05T16:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.81194709836867E-02,0.349016344370747,-14.1,22,18,1,0,0.453,0.147,0.731272727272727,0,0,0,1
2018-01-05T17:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.125813672150662,0.437463938257604,-14.5,22,18,1,0.107641691033709,0.313,0.078,0.720181818181818,0,0,0,1
2018-01-05T18:00,0.22,0.18,1,0.5,0.5,0.051,0.0739,3.12377456567194E-02,0.355229788830476,-14.7,22,18,1,0,0,0,0.715272727272727,0,0,0,1
2018-01-05T19:00,0.22,0.18,1,0.5,0.5,0.051,0.0739,3.19754020309852E-02,0.35423563771692,-15,22,18,1,0.10765684211025,0,0,0.697818181818182,0,0,0,1
2018-01-05T20:00,0.22,0.18,0,0,0.5,0.051,0.0739,3.25118793940876E-02,0.352992948824974,-14.9,22,18,1,0,0,0,0.676363636363636,0,11,1,1
2018-01-05T21:00,0.22,0.18,0,0,0.5,0.051,0.0739,3.24448197236998E-02,0.351998797711417,-14.8,22,18,1,0.26960106330654,0,0,0.638727272727273,0,0,0,4
2018-01-05T22:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.136501755076816,0.447986609718694,-14.7,22,18,1,0.432733651533086,0,0,0.601090909090909,0,0,0,4
2018-01-05T23:00,0.22,0.18,0,0,0.5,0.051,0.0739,3.01312610953207E-02,0.347525117700413,-14.7,22,18,1,0.107687237661206,0,0,0.540545454545455,0,0,0,4
2018-01-06T00:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.88235975227586E-02,0.35353473224239,-14.7,22,18,1,0,0,0,0.497272727272727,0,0,0,4
2018-01-06T01:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.81865306540745E-02,0.352540581128833,-14.8,22,18,1,0.107661804099828,0,0,0.465454545454545,0,0,0,4
2018-01-06T02:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.80859411484928E-02,0.344045588802964,-15,22,18,1,0,0,0,0.425272727272727,0,0,0,4
2018-01-06T03:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.79853516429111E-02,0.343051437689408,-15.1,22,18,1,1.25082944131671,0,0,0.403090909090909,0,0,0,4
2018-01-06T04:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.95885267510348E-02,0.410273202514366,-15.2,22,18,1,0.798865601805196,0,0,0.410181818181818,0,0,0,4
2018-01-06T05:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.78512323021355E-02,0.341808748797462,-15.4,22,18,1,0.477946420650494,0,0,0.418363636363636,0,0,0,4
2018-01-06T06:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.86559483467891E-02,0.343299975467797,-15.7,22,18,1,0,0.025,0.031,0.374545454545455,0,0,0,2
2018-01-06T07:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.92930152154732E-02,0.34528827769491,-15.8,22,18,1,0.760319947107443,0.125,0.129,0.329454545454545,27.5919785429529,0,1,2
2018-01-06T08:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.81194709836867E-02,0.346530966586856,-15.7,22,18,1,1.04351852843346,0.202,0.241,0.362545454545455,0,0,0,2
2018-01-06T09:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.65770985647673E-02,0.346779504365245,-15.4,22,18,1,0,0.124,0.348,0.406545454545455,6.4180972505192,0,2,0
2018-01-06T10:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.63088598832161E-02,0.361035573454702,-14.8,22,18,1,0,0.097,0.419,0.402727272727273,0,0,0,0
2018-01-06T11:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.64429792239917E-02,0.360787035676313,-14.3,22,18,1,0.107618349278527,0.09,0.471,0.348,0,0,0,0
2018-01-06T12:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.63759195536039E-02,0.347276579922023,-13.8,22,18,1,0,0.333,0.467,0.326181818181818,0,23,2,0
2018-01-06T13:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.67447477407368E-02,0.347773655478802,-13.6,22,18,1,0.107634437022096,0.258,0.462,0.341272727272727,0,0,0,1
2018-01-06T14:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.71806355982575E-02,0.347773655478802,-13.7,22,18,1,0,0.143,0.363,0.327818181818182,0,0,0,1
2018-01-06T15:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.73818146094209E-02,0.347028042143634,-14,22,18,1,0,0.049,0.188,0.311636363636364,0,0,0,1
2018-01-06T16:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.81194709836867E-02,0.349016344370747,-14.4,22,18,1,0.107642809122145,0.011,0.066,0.315272727272727,0,0,0,1
2018-01-06T17:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.97624329081878E-02,0.352744411046585,-14.7,22,18,1,0,0,0.01,0.336727272727273,0,14,1,1
2018-01-06T18:00,0.22,0.18,1,0.5,0.5,0.051,0.0739,3.12377456567194E-02,0.355229788830476,-14.9,22,18,1,0.107651948306256,0,0,0.327818181818182,0,0,0,1
2018-01-06T19:00,0.22,0.18,1,0.5,0.5,0.051,0.0739,3.19754020309852E-02,0.35423563771692,-15.6,22,18,1,0,0,0,0.309454545454545,0,0,0,1
2018-01-06T20:00,0.22,0.18,0,0,0.5,0.051,0.0739,3.25118793940876E-02,0.352992948824974,-16,22,18,1,0,0,0,0.305454545454545,0,0,0,1
2018-01-06T21:00,0.22,0.18,0,0,0.5,0.051,0.0739,3.24448197236998E-02,0.351998797711417,-16.6,22,18,1,0.107657897395471,0,0,0.312909090909091,0,0,0,4
2018-01-06T22:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.031371864997495,0.350259033262693,-17.1,22,18,1,0,0,0,0.299818181818182,0,0,0,4
2018-01-06T23:00,0.22,0.18,0,0,0.5,0.051,0.0739,0.129345767766608,0.468583685760759,-17.6,22,18,1,0.107663461913885,0,0,0.283454545454545,0,0,0,4
2018-01-07T00:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.88235975227586E-02,0.35353473224239,-18,22,18,1,0,0,0,0.28,0,0,0,4
2018-01-07T01:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.81865306540745E-02,0.352540581128833,-18.4,22,18,1,0,0,0,0.260727272727273,0,0,0,4
2018-01-07T02:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.80859411484928E-02,0.344045588802964,-18.8,22,18,1,0.10767156275047,0,0,0.235636363636364,0,0,0,4
2018-01-07T03:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.79853516429111E-02,0.343051437689408,-19.2,22,18,1,0,0,0,0.229090909090909,0,0,0,4
2018-01-07T04:00,0.22,0.18,0,0,0.5,0.051,0.0739,2.76500532909721E-02,0.342057286575851,-19.6,22,18,1,0.107654923168184,0,0,0.258909090909091,0,0,0,4
