Date,dem,sell,hvac_HT,hvac_AC,Qwh,bess_UP,ev_UP,buy,pv,wind,chp,bess_DN,ev_DN,nse,bess_SOC,ev_SOC,Gchp,Gabp,Gwh,Lchp,Labp,Lwh,Temp,HVACht,HVACac,CHPht,ABPac,IHGp,IHGl,IHGe,SHG,HWdem,HWns,WHsoc,WHhw,HWchp,dualQ,dualT,dualHW
01/01/2018 00:00,0.27512999,0.0,1.56,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.97,3.48,0.0,0.0,0.0,0.3,0.08,0.19,0.0,0.04,0.0,5.96,0.04,0.0,0.22,-0.7851,0.1895
01/01/2018 01:00,0.21685996000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,0.0,0.3,0.06,0.16,0.0,0.04,0.0,5.92,0.04,0.0,0.22,0.7926,0.1895
01/01/2018 02:00,0.18993,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84,0.0,0.0,0.0,0.0,0.3,0.05,0.14,0.0,0.04,0.0,5.88,0.04,0.0,0.22,0.7995,0.1895
01/01/2018 03:00,0.18210996000000002,0.0,0.38,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,0.77,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,5.84,0.04,0.0,0.22,0.8063,0.1895
01/01/2018 04:00,0.18034994999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.82,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,5.8,0.04,0.0,0.22,0.8133,0.1895
01/01/2018 05:00,0.18036009,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.73,0.0,0.0,0.0,0.0,0.2,0.04,0.14,0.0,0.04,0.0,5.76,0.04,0.0,0.22,0.8203,0.1895
01/01/2018 06:00,0.18378979,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.63,0.0,0.0,0.0,0.0,0.2,0.04,0.14,0.0,0.04,0.0,5.73,0.04,0.0,0.22,0.8273,0.1895
01/01/2018 07:00,0.47580997999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.57,0.0,0.0,0.0,0.0,0.2,0.08,0.4,0.0,0.14,0.0,5.59,0.14,0.0,0.22,0.8344,0.1895
01/01/2018 08:00,0.57166982,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.08,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.52,0.0,0.0,0.0,0.0,0.2,0.2,0.38,0.25,0.35,0.0,5.24,0.35,0.0,0.22,0.8416,0.1895
01/01/2018 09:00,0.75386,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.02,0.0,0.0,0.0,0.2,0.2,0.55,1.21,0.48,0.0,4.77,0.48,0.0,0.2108,0.8488,0.1895
01/01/2018 10:00,1.6144,0.67,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.2,0.18,1.43,5.54,0.09,0.0,4.67,0.09,0.0,0.18,0.6311,0.1895
01/01/2018 11:00,0.6112,3.6,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,0.0,0.0,0.0,0.0,0.2,0.17,0.44,12.91,0.04,0.0,4.64,0.04,0.0,0.18,0.6365,0.1895
01/01/2018 12:00,0.51727988,3.86,0.0,0.0,0.0,0.0,0.0,0.0,4.37,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55,0.0,0.0,0.0,0.0,0.2,0.19,0.33,11.41,0.31,0.0,4.33,0.31,0.0,0.18,0.642,0.1895
01/01/2018 13:00,0.51178992,6.36,0.0,0.0,0.0,0.0,0.0,0.0,6.87,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.54,0.0,0.0,0.0,0.0,0.2,0.18,0.33,26.58,0.36,0.0,3.96,0.36,0.0,0.18,0.6475,0.1895
01/01/2018 14:00,0.51658005,5.35,1.44,0.0,0.0,0.0,0.0,0.0,7.31,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93,2.91,0.0,0.0,0.0,0.2,0.19,0.33,33.25,0.64,0.0,3.33,0.64,0.0,0.18,0.6531,0.1895
01/01/2018 15:00,0.52382002,0.0,1.53,0.0,4.27,0.0,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36,3.18,0.0,0.0,0.0,0.2,0.19,0.34,30.21,0.31,0.0,7.07,0.31,0.0,0.18,0.6587,0.1895
01/01/2018 16:00,0.55380004,0.0,1.52,0.0,2.49,0.0,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.79,3.17,0.0,0.0,0.0,0.2,0.2,0.36,22.65,0.09,0.0,9.35,0.09,0.0,0.18,0.6647,0.1895
01/01/2018 17:00,0.96031997,0.0,1.07,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12,2.18,0.0,0.0,0.0,0.2,0.25,0.71,9.91,0.54,0.0,8.8,0.54,0.0,0.1858,0.6708,0.1895
01/01/2018 18:00,0.78084004,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.01,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12,0.0,0.0,0.0,0.0,0.2,0.29,0.49,0.77,0.09,0.0,8.71,0.09,0.0,0.22,0.6765,0.1895
01/01/2018 19:00,0.94697005,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.13,0.0,0.0,0.0,0.0,0.2,0.36,0.59,0.0,0.04,0.0,8.68,0.04,0.0,0.22,0.6824,0.1895
01/01/2018 20:00,1.07042996,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.15,0.0,0.0,0.0,0.0,0.2,0.41,0.66,0.0,0.04,0.0,8.64,0.04,0.0,0.22,0.6882,0.1895
01/01/2018 21:00,1.04183,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.15,0.0,0.0,0.0,0.0,0.2,0.38,0.66,0.0,0.04,0.0,8.6,0.04,0.0,0.22,0.6941,0.1895
01/01/2018 22:00,0.82677997,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.13,0.0,0.0,0.0,0.0,0.2,0.29,0.53,0.0,0.04,0.0,8.56,0.04,0.0,0.22,0.7001,0.1895
01/01/2018 23:00,0.44402997,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0,0.2,0.15,0.29,0.0,0.04,0.0,8.52,0.04,0.0,0.22,0.7061,0.1895
01/02/2018 00:00,0.26742999,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.96,0.0,0.0,0.0,0.0,0.3,0.08,0.19,0.0,0.04,0.0,8.48,0.04,0.0,0.22,0.7122,0.1895
01/02/2018 01:00,0.184659947,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.86,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,8.44,0.04,0.0,0.22,0.7183,0.1895
01/02/2018 02:00,0.18209005,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,8.4,0.04,0.0,0.22,0.7245,0.1895
01/02/2018 03:00,0.18208993,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,8.36,0.04,0.0,0.22,0.7307,0.1895
01/02/2018 04:00,0.18035009,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.55,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,8.32,0.04,0.0,0.22,0.737,0.1895
01/02/2018 05:00,0.18034006,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.45,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,8.28,0.04,0.0,0.22,0.7434,0.1895
01/02/2018 06:00,0.18379002,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.34,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,8.24,0.04,0.0,0.22,0.7498,0.1895
01/02/2018 07:00,0.22042014,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.24,0.0,0.0,0.0,0.0,0.3,0.06,0.16,0.0,0.13,0.0,8.12,0.13,0.0,0.22,0.7562,0.1895
01/02/2018 08:00,0.26939998,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.01,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.14,0.0,0.0,0.0,0.0,0.2,0.08,0.19,0.05,0.21,0.0,7.9,0.21,0.0,0.22,0.7627,0.1895
01/02/2018 09:00,0.39041001,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.18,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.05,0.0,0.0,0.0,0.0,0.2,0.14,0.25,0.01,0.25,0.0,7.65,0.25,0.0,0.22,0.7693,0.1895
01/02/2018 10:00,0.5357401500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.49,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99,0.0,0.0,0.0,0.0,0.2,0.2,0.34,0.02,0.35,0.0,7.3,0.35,0.0,0.22,0.7759,0.1895
01/02/2018 11:00,0.57208005,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.02,0.62,0.0,0.0,0.0,0.2,0.19,0.38,0.04,0.41,0.0,6.89,0.41,0.0,0.1943,0.7826,0.1895
01/02/2018 12:00,0.51726984,0.0,0.96,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,1.75,0.0,0.0,0.0,0.2,0.19,0.33,0.17,0.42,0.0,6.48,0.42,0.0,0.197,0.7893,0.1895
01/02/2018 13:00,0.47769993,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.41,2.04,0.0,0.0,0.0,0.2,0.17,0.31,0.12,0.41,0.0,6.06,0.41,0.0,0.2007,0.7961,0.1895
01/02/2018 14:00,0.50775993,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.53,1.32,0.0,0.0,0.0,0.2,0.18,0.33,0.03,0.26,0.0,5.81,0.26,0.0,0.2058,0.8029,0.1895
01/02/2018 15:00,0.52382002,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.59,0.78,0.0,0.0,0.0,0.2,0.19,0.34,0.0,0.26,0.0,5.55,0.26,0.0,0.2088,0.8098,0.1895
01/02/2018 16:00,0.55379003,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.52,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.54,0.0,0.0,0.0,0.0,0.2,0.2,0.36,0.0,0.2,0.0,5.35,0.2,0.0,0.22,0.8168,0.1895
01/02/2018 17:00,0.62848002,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.14,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.2,0.23,0.4,0.03,0.15,0.0,5.21,0.15,0.0,0.22,0.8238,0.1895
01/02/2018 18:00,0.9125000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51,0.0,0.0,0.0,0.0,0.2,0.23,0.68,0.02,0.2,0.0,5.01,0.2,0.0,0.22,0.8309,0.1895
01/02/2018 19:00,0.9469400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51,0.0,0.0,0.0,0.0,0.2,0.36,0.59,0.0,0.09,0.0,4.91,0.09,0.0,0.22,0.838,0.1895
01/02/2018 20:00,1.07042996,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.54,0.0,0.0,0.0,0.0,0.2,0.41,0.66,0.0,0.04,0.0,4.87,0.04,0.0,0.22,0.8452,0.1895
01/02/2018 21:00,0.86313993,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.53,0.0,0.0,0.0,0.0,0.2,0.31,0.55,0.0,0.15,0.0,4.73,0.15,0.0,0.22,0.8525,0.1895
01/02/2018 22:00,0.48801997,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.47,0.0,0.0,0.0,0.0,0.2,0.16,0.33,0.0,0.04,0.0,4.69,0.04,0.0,0.22,0.8598,0.1895
01/02/2018 23:00,0.339880024,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.39,0.0,0.0,0.0,0.0,0.3,0.11,0.23,0.0,0.04,0.0,4.65,0.04,0.0,0.22,0.8672,0.1895
01/03/2018 00:00,0.19061002,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.29,0.0,0.0,0.0,0.0,0.3,0.05,0.14,0.0,0.04,0.0,4.61,0.04,0.0,0.22,0.8747,0.1895
01/03/2018 01:00,0.184649997,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,4.57,0.04,0.0,0.22,0.8822,0.1895
01/03/2018 02:00,0.18210006,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.07,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,4.53,0.04,0.0,0.22,0.8898,0.1895
01/03/2018 03:00,0.18211008,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.97,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,4.49,0.04,0.0,0.22,0.8975,0.1895
01/03/2018 04:00,0.18036009,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,4.45,0.04,0.0,0.22,0.9052,0.1895
01/03/2018 05:00,0.18036009,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,4.41,0.04,0.0,0.22,0.913,0.1895
01/03/2018 06:00,0.18380004,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.63,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,4.37,0.04,0.0,0.22,0.9208,0.1895
01/03/2018 07:00,0.18806008,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.51,0.0,0.0,0.0,0.0,0.3,0.05,0.14,0.0,0.04,0.0,4.34,0.04,0.0,0.22,0.9287,0.1895
01/03/2018 08:00,0.30165003,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.62,0.0,0.0,0.0,0.3,0.1,0.2,4.11,0.26,0.0,4.08,0.26,0.0,0.2151,0.9367,0.1895
01/03/2018 09:00,0.353920106,3.29,0.29,0.0,0.0,0.0,0.0,0.0,3.93,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.5,0.0,0.0,0.0,0.3,0.12,0.23,20.98,0.09,0.0,3.99,0.09,0.0,0.18,0.7563,0.1895
01/03/2018 10:00,0.3899899,6.29,0.17,0.0,0.0,0.0,0.0,0.0,6.85,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.3,0.0,0.0,0.0,0.3,0.14,0.25,35.12,0.09,0.0,3.9,0.09,0.0,0.18,0.7219,0.1895
01/03/2018 11:00,0.40297984,7.87,0.12,0.0,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.24,0.0,0.0,0.0,0.2,0.12,0.28,42.64,0.09,0.0,3.81,0.09,0.0,0.18,0.6841,0.1895
01/03/2018 12:00,0.42157015,0.0,0.09,0.0,8.55,0.0,0.0,0.0,9.06,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.19,0.0,0.0,0.0,0.1,0.15,0.27,44.79,0.9,0.0,11.03,0.9,0.0,0.18,0.6522,0.1895
01/03/2018 13:00,0.51182008,8.59,0.0,0.0,0.0,0.0,0.0,0.0,9.11,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.51,0.0,0.0,0.0,0.0,0.2,0.18,0.33,45.69,0.33,0.0,10.7,0.33,0.0,0.18,0.5689,0.1895
01/03/2018 14:00,0.51656997,7.97,0.0,0.0,0.0,0.0,0.0,0.0,8.49,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.53,0.0,0.0,0.0,0.0,0.2,0.19,0.33,44.71,0.4,0.0,10.29,0.4,0.0,0.18,0.5738,0.1895
01/03/2018 15:00,0.43788,6.8,0.0,0.0,0.0,0.0,0.0,0.0,7.23,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.56,0.0,0.0,0.0,0.0,0.2,0.15,0.29,39.1,0.45,0.0,9.85,0.45,0.0,0.18,0.5787,0.1895
01/03/2018 16:00,0.55378,3.93,0.86,0.0,0.0,0.0,0.0,0.0,5.35,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86,1.95,0.0,0.0,0.0,0.2,0.2,0.36,29.23,0.26,0.0,9.59,0.26,0.0,0.18,0.5837,0.1895
01/03/2018 17:00,0.47070998,0.77,1.56,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35,3.53,0.0,0.0,0.0,0.1,0.16,0.31,15.92,0.2,0.0,9.39,0.2,0.0,0.18,0.5887,0.1895
01/03/2018 18:00,0.48287,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.01,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.32,0.0,0.0,0.0,0.0,0.1,0.17,0.31,1.38,0.2,0.0,9.19,0.2,0.0,0.22,0.5939,0.1895
01/03/2018 19:00,0.92911003,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36,0.0,0.0,0.0,0.0,0.2,0.35,0.57,0.0,0.2,0.0,8.99,0.2,0.0,0.22,0.599,0.1895
01/03/2018 20:00,1.07042996,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.39,0.0,0.0,0.0,0.0,0.2,0.41,0.66,0.0,0.04,0.0,8.95,0.04,0.0,0.22,0.6041,0.1895
01/03/2018 21:00,1.04183,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.41,0.0,0.0,0.0,0.0,0.2,0.38,0.66,0.0,0.26,0.0,8.69,0.26,0.0,0.22,0.6093,0.1895
01/03/2018 22:00,0.8834500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.41,0.0,0.0,0.0,0.0,0.2,0.32,0.57,0.0,0.04,0.0,8.65,0.04,0.0,0.22,0.6146,0.1895
01/03/2018 23:00,0.68942003,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37,0.0,0.0,0.0,0.0,0.2,0.25,0.44,0.0,0.26,0.0,8.39,0.26,0.0,0.22,0.6198,0.1895
01/04/2018 00:00,0.31996003,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.29,0.0,0.0,0.0,0.0,0.3,0.1,0.22,0.0,0.19,0.0,8.2,0.19,0.0,0.22,0.6252,0.1895
01/04/2018 01:00,0.18465997699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.14,0.0,8.07,0.14,0.0,0.22,0.6305,0.1895
01/04/2018 02:00,0.18208004,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,8.03,0.04,0.0,0.22,0.636,0.1895
01/04/2018 03:00,0.1821,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,7.99,0.04,0.0,0.22,0.6414,0.1895
01/04/2018 04:00,0.18036997999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,7.95,0.04,0.0,0.22,0.647,0.1895
01/04/2018 05:00,0.18036009,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.79,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,7.91,0.04,0.0,0.22,0.6525,0.1895
01/04/2018 06:00,0.18380001,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69,0.0,0.0,0.0,0.0,0.3,0.04,0.14,0.0,0.04,0.0,7.88,0.04,0.0,0.22,0.6581,0.1895
01/04/2018 07:00,0.18804995,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59,0.0,0.0,0.0,0.0,0.3,0.05,0.14,0.0,0.04,0.0,7.84,0.04,0.0,0.22,0.6638,0.1895
