pP,pQcostBuy,pQcostSell,pQmx,pQmxCost,pQco2,pGcost,pLcost,pQlight,pQequip,pTout,pTmx,pTmn,pTon,pHWdem,pSdni,pSdhi,pWms,pEVdem,pEVtm,pEVtype,pBppl
2018-01-01T00:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.08034,0.19478999,7.3698606,20.5,17.5,1,0.040584475,0.0,0.0,0.9375525,0.0,0.0,0,3
2018-01-01T01:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.0566,0.16025996,2.025,20.5,17.5,1,0.040713422,0.0,0.0,5.631237,0.0,0.0,0,3
2018-01-01T02:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04592,0.14401,3.1,20.5,17.5,1,0.040311918,0.0,0.0,7.731202,0.0,0.0,0,3
2018-01-01T03:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04336,0.13874996,2.8,20.5,17.5,1,0.03991334,0.0,0.0,8.112527,0.0,0.0,0,3
2018-01-01T04:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04248,0.13786995,2.1125,20.5,17.5,1,0.039520625,0.0,0.0,7.0749493,0.0,0.0,0,3
2018-01-01T05:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04248,0.13788009,1.325,20.5,17.5,1,0.037240535,0.0,0.0,7.324956,0.0,0.0,0,2
2018-01-01T06:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.0442,0.13958979,0.4125,20.5,17.5,1,0.03586603,0.0,0.0,8.356274,0.0,0.0,0,2
2018-01-01T07:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.07587,0.39993998,-0.1875,20.5,17.5,1,0.137336,0.0,0.0,8.749892,0.0,0.0,0,2
2018-01-01T08:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.19534999,0.37631983,-0.8,20.5,17.5,1,0.34736535,0.009750051,0.014436985,8.781185,0.0,0.0,0,2
2018-01-01T09:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.20014,0.55372,-0.7875,20.5,17.5,1,0.47610557,0.034281727,0.07140653,9.112553,0.0,0.0,0,2
2018-01-01T10:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.18475,1.42965,-0.225,20.5,17.5,1,0.091994986,0.13093759,0.1417815,8.9874935,0.0,0.0,0,2
2018-01-01T11:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.17107,0.44013,1.0625,20.5,17.5,1,0.036792137,0.27946836,0.19503178,9.112553,0.0,0.0,0,2
2018-01-01T12:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.18854,0.32873988,2.3875,20.5,17.5,1,0.30901995,0.2458751,0.22943732,8.612428,0.0,0.0,0,2
2018-01-01T13:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.1846,0.32718992,2.956389,20.5,17.5,1,0.36327323,0.5704368,0.18390633,7.731202,0.0,0.0,0,2
2018-01-01T14:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.18504,0.33154005,3.206389,20.5,17.5,1,0.6357501,0.72453135,0.13578147,6.981183,0.0,0.0,0,2
2018-01-01T15:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.1869,0.33692002,4.3625,20.5,17.5,1,0.3098259,0.72603065,0.11209365,6.075035,0.0,0.0,0,2
2018-01-01T16:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.19685,0.35695004,4.625,20.5,17.5,1,0.09201257,0.66549957,0.08424966,6.32493,0.0,0.0,0,2
2018-01-01T17:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.24757001,0.71274996,3.4,20.5,17.5,1,0.54319537,0.41737524,0.057905667,5.3874893,0.0,0.0,0,2
2018-01-01T18:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.29099,0.48985004,2.425,20.5,17.5,1,0.091748804,0.05900031,0.008156194,3.9749582,0.0,0.0,0,2
2018-01-01T19:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.36152,0.58545005,1.856389,20.5,17.5,1,0.03668663,0.0,0.0,4.256257,0.0,0.0,0,2
2018-01-01T20:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.40666,0.66376996,0.99388903,20.5,17.5,1,0.03826921,0.0,0.0,4.3062143,0.0,0.0,0,2
2018-01-01T21:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.38319,0.65864,0.225,20.5,17.5,1,0.0388407,0.0,0.0,4.099794,0.0,0.0,0,2
2018-01-01T22:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.29371,0.53306997,-0.375,20.5,17.5,1,0.04036174,0.0,0.0,3.4750566,0.0,0.0,0,2
2018-01-01T23:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.15209,0.29193997,-0.6,20.5,17.5,1,0.04040277,0.0,0.0,3.7249515,0.0,0.0,0,2
2018-01-02T00:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.07739,0.19003999,-0.6,20.5,17.5,1,0.040004194,0.0,0.0,4.7249775,0.0,0.0,0,3
2018-01-02T01:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.044639997,0.14001995,-0.6,20.5,17.5,1,0.039605614,0.0,0.0,5.443816,0.0,0.0,0,3
2018-01-02T02:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04336,0.13873005,-0.9125,20.5,17.5,1,0.039215833,0.0,0.0,5.9936743,0.0,0.0,0,3
2018-01-02T03:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04336,0.13872993,-1.1,20.5,17.5,1,0.03882605,0.0,0.0,5.199956,0.0,0.0,0,3
2018-01-02T04:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04248,0.13787009,-1.1,20.5,17.5,1,0.040429145,0.0,0.0,4.912511,0.0,0.0,0,3
2018-01-02T05:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04248,0.13786006,-1.1,20.5,17.5,1,0.038500737,0.0,0.0,5.09982,0.0,0.0,0,3
2018-01-02T06:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.0442,0.13959002,-1.475,20.5,17.5,1,0.037114512,0.0,0.0,5.09982,0.0,0.0,0,3
2018-01-02T07:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.06108,0.15934014,-1.7,20.5,17.5,1,0.12650703,0.0,0.0,4.4749713,0.0,0.0,0,3
2018-01-02T08:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.08314,0.18625998,-1.325,20.5,17.5,1,0.21461296,0.0019684648,0.006468489,3.4750566,0.0,0.0,0,2
2018-01-02T09:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.13677001,0.25364,-1.475,20.5,17.5,1,0.25106514,0.00031230474,0.030373977,3.7249515,0.0,0.0,0,2
2018-01-02T10:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.20066,0.33508015,-1.325,20.5,17.5,1,0.34997073,0.0003746075,0.06440649,3.787537,0.0,0.0,0,2
2018-01-02T11:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.19479999,0.37728006,-0.7875,20.5,17.5,1,0.40872267,0.0007815497,0.10821903,3.287524,0.0,0.0,0,2
2018-01-02T12:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.18854,0.32872984,-0.6,20.5,17.5,1,0.4172423,0.0035623217,0.16162467,2.7875109,0.0,0.0,0,2
2018-01-02T13:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.17008,0.30761993,-0.225,20.5,17.5,1,0.4129136,0.0025938624,0.17368782,2.4437377,0.0,0.0,0,2
2018-01-02T14:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.18127,0.32648993,0.375,20.5,17.5,1,0.2553469,0.00056230574,0.1390307,2.1937318,0.0,0.0,0,2
2018-01-02T15:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.1869,0.33692002,0.6,20.5,17.5,1,0.25506556,3.1546002e-05,0.1118129,2.7250373,0.0,0.0,0,2
2018-01-02T16:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.19685,0.35694003,0.9125,20.5,17.5,1,0.2003785,0.0,0.06899957,3.7249515,0.0,0.0,0,2
2018-01-02T17:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.22579,0.40269002,1.1,20.5,17.5,1,0.14616036,0.0012184606,0.02571859,3.787537,0.0,0.0,0,2
2018-01-02T18:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.23069,0.68181,1.1,20.5,17.5,1,0.20109652,0.0012184604,0.0027815604,3.600004,0.0,0.0,0,2
2018-01-02T19:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.36152,0.58542,0.943889,20.5,17.5,1,0.09176053,0.0,0.0,3.600004,0.0,0.0,0,2
2018-01-02T20:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.40666,0.66376996,0.693889,20.5,17.5,1,0.03855056,0.0,0.0,4.2249646,0.0,0.0,0,2
2018-01-02T21:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.31368,0.54945993,0.6,20.5,17.5,1,0.14861923,0.0,0.0,5.287464,0.0,0.0,0,2
2018-01-02T22:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.16284999,0.32516998,0.225,20.5,17.5,1,0.04032071,0.0,0.0,5.700193,0.0,0.0,0,2
2018-01-02T23:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.109699994,0.23018003,-0.70833325,20.5,17.5,1,0.039922133,0.0,0.0,5.5750217,0.0,0.0,0,3
2018-01-03T00:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.0476,0.14301002,-1.5811112,20.5,17.5,1,0.03953235,0.0,0.0,4.937544,0.0,0.0,0,3
2018-01-03T01:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.044639997,0.14001,-1.9125,20.5,17.5,1,0.039139632,0.0,0.0,3.9749582,0.0,0.0,0,3
2018-01-03T02:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04336,0.13874006,-2.10625,20.5,17.5,1,0.03884949,0.0,0.0,3.287524,0.0,0.0,0,3
2018-01-03T03:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04336,0.13875008,-2.2,20.5,17.5,1,0.040710494,0.0,0.0,4.0374317,0.0,0.0,0,3
2018-01-03T04:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04248,0.13788009,-2.575,20.5,17.5,1,0.04030899,0.0,0.0,3.9749582,0.0,0.0,0,3
2018-01-03T05:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04248,0.13788009,-3.1125,20.5,17.5,1,0.03804648,0.0,0.0,3.287524,0.0,0.0,0,3
2018-01-03T06:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.0442,0.13960004,-3.675,20.5,17.5,1,0.036639735,0.0,0.0,3.4124713,0.0,0.0,0,3
2018-01-03T07:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04632,0.14174008,-3.9,20.5,17.5,1,0.03627926,0.0,0.0,3.131284,0.0,0.0,0,3
2018-01-03T08:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.09782,0.20383003,-3.525,20.5,17.5,1,0.2552971,0.16387469,0.012936977,3.0063365,0.0,0.0,0,3
2018-01-03T09:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.120440006,0.2334801,-2.3,20.5,17.5,1,0.09075529,0.5972815,0.043594077,4.725201,0.0,0.0,0,3
2018-01-03T10:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.13547,0.2545199,-0.6375,20.5,17.5,1,0.09152901,0.8290004,0.06196878,5.3249035,0.0,0.0,0,3
2018-01-03T11:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.12027,0.28270984,1.375,20.5,17.5,1,0.09155831,0.9214055,0.07078113,4.4749713,0.0,0.0,0,2
2018-01-03T12:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.14679,0.27478015,3.2625,20.5,17.5,1,0.8956983,0.96159416,0.07471885,3.4750566,0.0,0.0,0,1
2018-01-03T13:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.1846,0.32722008,4.431389,20.5,17.5,1,0.33456108,0.9780304,0.074531935,3.5687115,0.0,0.0,0,2
2018-01-03T14:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.18504,0.33152997,5.968889,20.5,17.5,1,0.40255648,0.9707188,0.071718834,4.318731,0.0,0.0,0,2
2018-01-03T15:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.1506,0.28728,7.3875,20.5,17.5,1,0.44563204,0.9349379,0.06687495,3.9749582,0.0,0.0,0,2
2018-01-03T16:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.19685,0.35693,8.1125,20.5,17.5,1,0.25623783,0.8526567,0.060093377,3.9124844,0.0,0.0,0,2
2018-01-03T17:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.16145,0.30925998,8.3,20.5,17.5,1,0.20030522,0.6627503,0.04393793,3.4750566,0.0,0.0,0,1
2018-01-03T18:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.16843,0.31444,6.2375,20.5,17.5,1,0.2010555,0.10481286,0.0070315828,1.1625245,0.0,0.0,0,1
2018-01-03T19:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.35412,0.57499003,4.125,20.5,17.5,1,0.20103206,0.0,0.0,0.0,0.0,0.0,0,2
2018-01-03T20:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.40666,0.66376996,2.0375,20.5,17.5,1,0.038626757,0.0,0.0,0.0,0.0,0.0,0,2
2018-01-03T21:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.38319,0.65864,1.1,20.5,17.5,1,0.25949386,0.0,0.0,0.0,0.0,0.0,0,2
2018-01-03T22:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.31702,0.56643,0.4125,20.5,17.5,1,0.040531717,0.0,0.0,0.0,0.0,0.0,0,2
2018-01-03T23:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.25247,0.43695003,-0.6875,20.5,17.5,1,0.26107937,0.0,0.0,0.0,0.0,0.0,0,2
2018-01-04T00:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.09763,0.22233003,-0.7875,20.5,17.5,1,0.18664521,0.0,0.0,0.0,0.0,0.0,0,3
2018-01-04T01:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.044639997,0.14001998,-0.756111,20.5,17.5,1,0.13559516,0.0,0.0,0.0,0.0,0.0,0,3
2018-01-04T02:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04336,0.13872004,-1.00625,20.5,17.5,1,0.040045224,0.0,0.0,0.0,0.0,0.0,0,3
2018-01-04T03:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04336,0.13874,-2.475,20.5,17.5,1,0.039649576,0.0,0.0,0.9375525,0.0,0.0,0,3
2018-01-04T04:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04248,0.13788998,-1.925,20.5,17.5,1,0.03925686,0.0,0.0,0.5625985,0.0,0.0,0,3
2018-01-04T05:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04248,0.13788009,-1.1,20.5,17.5,1,0.036932807,0.0,0.0,0.0,0.0,0.0,0,3
2018-01-04T06:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.0442,0.13960001,-1.475,20.5,17.5,1,0.037170194,0.0,0.0,0.0,0.0,0.0,0,3
2018-01-04T07:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04632,0.14172995,-1.5125,20.5,17.5,1,0.037583426,0.0,0.0,0.46872026,0.0,0.0,0,3
2018-01-04T08:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.07668,0.40191996,-1.2125,20.5,17.5,1,0.14679635,0.14231226,0.012373882,0.2811875,0.0,0.0,0,3
2018-01-04T09:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.14082,0.31426013,1.3375,20.5,17.5,1,0.6900269,0.5303127,0.04921871,0.9375525,0.0,0.0,0,2
2018-01-04T10:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.21657,0.35514995,4.55,20.5,17.5,1,0.24149929,0.6067501,0.09140663,2.1875844,0.0,0.0,0,2
2018-01-04T11:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.25831,0.45758006,6.975,20.5,17.5,1,0.3010249,0.6805312,0.11562522,2.287498,0.0,0.0,0,3
2018-01-04T12:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.18854,0.32876003,8.8,20.5,17.5,1,0.21648861,0.9265625,0.08034427,1.7248998,0.0,0.0,0,2
2018-01-04T13:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.1335,0.25945997,9.775,20.5,17.5,1,0.3106113,0.84384274,0.11203056,1.0313188,0.0,0.0,0,2
2018-01-04T14:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.11205,0.23299998,11.0625,20.5,17.5,1,0.25611183,0.61756235,0.16828164,2.2187657,0.0,0.0,0,2
2018-01-04T15:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.12882,0.25763,11.7,20.5,17.5,1,0.31138504,0.7174691,0.1230314,2.7875109,0.0,0.0,0,2
2018-01-04T16:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.19685,0.35694999,12.0125,20.5,17.5,1,0.09134437,0.77525014,0.07231268,2.9125702,0.0,0.0,0,2
2018-01-04T17:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.22579,0.40269995,11.2,20.5,17.5,1,0.6405712,0.5119065,0.052156426,2.7875109,0.0,0.0,0,2
2018-01-04T18:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.28555,0.48194,8.85,20.5,17.5,1,0.33363202,0.06462495,0.007843889,2.287498,0.0,0.0,0,2
2018-01-04T19:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.36152,0.5854399,6.925,20.5,17.5,1,0.20090897,0.0,0.0,2.4124453,0.0,0.0,0,2
2018-01-04T20:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.40666,0.66375995,4.8375,20.5,17.5,1,0.43287173,0.0,0.0,0.974992,0.0,0.0,0,2
2018-01-04T21:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.38319,0.6586301,5.65,20.5,17.5,1,0.039652508,0.0,0.0,2.2499468,0.0,0.0,0,2
2018-01-04T22:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.35066,0.62106,6.7,20.5,17.5,1,0.25444716,0.0,0.0,2.9750438,0.0,0.0,0,2
2018-01-04T23:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.23766999,0.41351995,6.0125,20.5,17.5,1,0.2606896,0.0,0.0,0.974992,0.0,0.0,0,3
2018-01-05T00:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.06888,0.17691001,5.6,20.5,17.5,1,0.30036846,0.0,0.0,0.0,0.0,0.0,0,3
2018-01-05T01:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.0566,0.16024998,5.6,20.5,17.5,1,0.26907143,0.0,0.0,0.0,0.0,0.0,0,3
2018-01-05T02:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04935,0.15175,5.225,20.5,17.5,1,0.14947793,0.0,0.0,1.6249865,0.0,0.0,0,3
2018-01-05T03:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04336,0.14163,5.375,20.5,17.5,1,0.039045848,0.0,0.0,0.974992,0.0,0.0,0,3
2018-01-05T04:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04248,0.13862997,4.85,20.5,17.5,1,0.039321337,0.0,0.0,0.9375525,0.0,0.0,0,3
2018-01-05T05:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04248,0.13786995,4.4,20.5,17.5,1,0.03864727,0.0,0.0,2.1875844,0.0,0.0,0,3
2018-01-05T06:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.06677,0.16582996,4.775,20.5,17.5,1,0.22594309,0.0,0.0,2.287498,0.0,0.0,0,3
2018-01-05T07:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.13758,0.24825001,4.8125,20.5,17.5,1,0.31472307,0.0,0.0,2.100189,0.0,0.0,0,3
2018-01-05T08:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.13600999,0.24972999,4.8875,20.5,17.5,1,0.6916915,0.0,0.009468504,3.0374057,0.0,0.0,0,2
2018-01-05T09:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.20014,0.33077994,6.0625,20.5,17.5,1,0.16755162,0.020624714,0.0536241,2.662452,0.0,0.0,0,2
2018-01-05T10:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.20066,0.33510005,7.7,20.5,17.5,1,0.31200925,0.11849983,0.12803143,3.3499978,0.0,0.0,0,2
2018-01-05T11:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.19479999,0.37728995,9.7375,20.5,17.5,1,0.20156838,0.26768753,0.18228093,3.1625764,0.0,0.0,0,2
2018-01-05T12:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.18854,0.55167997,11.6,20.5,17.5,1,0.09229099,0.59662455,0.16515623,2.287498,0.0,0.0,0,2
2018-01-05T13:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.1846,0.38293,12.2,20.5,17.5,1,0.036994353,0.5819376,0.18525018,2.2562053,0.0,0.0,0,2
2018-01-05T14:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.18504,0.33152997,12.575,20.5,17.5,1,0.4212954,0.46503162,0.21171878,2.5062115,0.0,0.0,0,2
2018-01-05T15:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.1869,0.33692,13.1125,20.5,17.5,1,0.31190374,0.70362437,0.122031406,2.599978,0.0,0.0,0,2
2018-01-05T16:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.19685,0.35694,13.3,20.5,17.5,1,0.037422236,0.77400094,0.07212499,3.2250502,0.0,0.0,0,2
2018-01-05T17:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.22579,0.4027,12.3,20.5,17.5,1,0.5859427,0.5964061,0.049968716,3.9124844,0.0,0.0,0,2
2018-01-05T18:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.28555,0.48194999,10.6375,20.5,17.5,1,0.037595145,0.15750003,0.013280827,3.4750566,0.0,0.0,0,2
2018-01-05T19:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.36152,0.58541995,9.468889,20.5,17.5,1,0.092038944,0.0,0.0,3.100215,0.0,0.0,0,2
2018-01-05T20:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.40666,0.66375005,7.931389,20.5,17.5,1,0.09314383,0.0,0.0,3.4124713,0.0,0.0,0,2
2018-01-05T21:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.22882,0.41876,6.8875,20.5,17.5,1,0.040628433,0.0,0.0,2.9750438,0.0,0.0,0,1
2018-01-05T22:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.31032,0.83422,6.0125,20.5,17.5,1,0.040226925,0.0,0.0,2.9125702,0.0,0.0,0,2
2018-01-05T23:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.15041,0.28845,4.85,20.5,17.5,1,0.03982835,0.0,0.0,2.475031,0.0,0.0,0,2
2018-01-06T00:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.05957,0.16258,3.4,20.5,17.5,1,0.039435633,0.0,0.0,0.787459,0.0,0.0,0,2
2018-01-06T01:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.045339998,0.14179999,2.6125,20.5,17.5,1,0.039045848,0.0,0.0,0.0,0.0,0.0,0,3
2018-01-06T02:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04336,0.1393,2.3125,20.5,17.5,1,0.039315473,0.0,0.0,0.9375525,0.0,0.0,0,3
2018-01-06T03:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04336,0.13929999,2.2,20.5,17.5,1,0.04061671,0.0,0.0,1.874993,0.0,0.0,0,3
2018-01-06T04:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04248,0.13843995,1.8875,20.5,17.5,1,0.0402152,0.0,0.0,1.7248998,0.0,0.0,0,3
2018-01-06T05:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04248,0.13843012,1.7,20.5,17.5,1,0.03785891,0.0,0.0,1.874993,0.0,0.0,0,3
2018-01-06T06:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.0442,0.14014983,1.7,20.5,17.5,1,0.036548886,0.0,0.0,2.100189,0.0,0.0,0,3
2018-01-06T07:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.04632,0.14230001,1.5125,20.5,17.5,1,0.036185477,0.0,0.0,2.100189,0.0,0.0,0,3
2018-01-06T08:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.060909998,0.16124997,1.9,20.5,17.5,1,0.13888341,0.061687235,0.013405434,2.100189,0.0,0.0,0,3
2018-01-06T09:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.120440006,0.74089,5.0125,20.5,17.5,1,0.712312,0.37793654,0.054156434,3.3499978,0.0,0.0,0,3
2018-01-06T10:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.17623,1.2483101,9.1375,20.5,17.5,1,0.42093495,0.74862534,0.06840651,3.4750566,0.0,0.0,0,3
2018-01-06T11:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.10516,0.27225006,12.2875,20.5,17.5,1,0.1461428,0.85821897,0.07928039,3.100215,0.0,0.0,0,2
2018-01-06T12:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.0378,0.13374001,14.7375,20.5,17.5,1,0.036370113,0.89959306,0.086748876,3.100215,0.0,0.0,0,1
2018-01-06T13:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.0382,0.13416,16.1,20.5,17.5,1,0.036012564,0.90640616,0.0909989,3.5687115,0.0,0.0,0,1
2018-01-06T14:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.03948,0.13545,17.275,20.5,17.5,1,0.03690936,0.88415766,0.094062015,2.3812647,0.0,0.0,0,1
2018-01-06T15:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.11012,0.25027004,18.1125,20.5,17.5,1,0.36668167,0.8291881,0.09234355,2.812545,0.0,0.0,0,2
2018-01-06T16:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.15538001,0.32735997,17.9875,20.5,17.5,1,0.36639443,0.7058121,0.084312744,4.5375566,0.0,0.0,0,2
2018-01-06T17:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.24757001,0.6923001,16.7375,20.5,17.5,1,0.20188782,0.41403133,0.061780296,4.4749713,0.0,0.0,0,3
2018-01-06T18:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.37304,0.69735,15.0375,20.5,17.5,1,0.2565016,0.035030942,0.0124992775,4.7249775,0.0,0.0,0,3
2018-01-06T19:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.36152,0.60310996,14.05625,20.5,17.5,1,0.31195062,0.0,0.0,5.287464,0.0,0.0,0,2
2018-01-06T20:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.40666,0.67889,12.506389,20.5,17.5,1,0.092751116,0.0,0.0,4.275033,0.0,0.0,0,2
2018-01-06T21:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.5373,0.9129499,11.0125,20.5,17.5,1,0.37663728,0.0,0.0,4.2249646,0.0,0.0,0,3
2018-01-06T22:00,0.22,0.18,0,0.0,0.5,0.051,0.0739,0.35736,0.63957995,10.225,20.5,17.5,1,0.18117651,0.0,0.0,3.9749582,0.0,0.0,0,3
